room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
7539433,1139,39503106,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,2,1.0,,49.0,,Nice apartment Wrangelkiez,2017-04-23 14:09:55.022961,52.499969,13.4387,0101000020E6100000AA8251499DE02A40C501F4FBFE3F4A40
1457806,1139,3123022,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,56.0,,Charming room near Paul Linke Ufer,2017-04-23 14:09:56.581435,52.496574,13.430209,0101000020E6100000C5E3A25A44DC2A409F05A1BC8F3F4A40
7641114,1139,11605830,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,1,1.0,,48.0,,"Beste Lage, 1 min von ubahn",2017-04-23 14:09:56.593316,52.499644,13.419518,0101000020E6100000AA2A3410CBD62A4042D2A755F43F4A40
18155252,1139,125198021,Private room,,Berlin,,Neukölln,0,,1,1.0,,47.0,,Cosy bright room with balcony in Neukölln,2017-04-23 14:09:56.604393,52.492526,13.423271,0101000020E6100000C0B0FCF9B6D82A4000378B170B3F4A40
18130109,1139,6712574,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,55.0,,Room overlooking Görlitzer Park,2017-04-23 14:09:56.615289,52.49466,13.437204,0101000020E61000005B5CE333D9DF2A40D751D504513F4A40
15794200,1139,102182270,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,49.0,,Cosy room for rent in the heart of Kreuzberg !,2017-04-23 14:09:58.441740,52.496233,13.42527,0101000020E610000099F04BFDBCD92A4015191D90843F4A40
18317257,1139,1520741,Private room,,Berlin,,Mitte,0,,2,1.0,,46.0,,Super Central Apartment in Berlin Mitte + Balcony,2017-04-23 14:09:59.534623,52.524553,13.410697,0101000020E610000071218FE046D22A4064027E8D24434A40
6296150,1139,8968629,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,44.0,,Zimmer in Berlin Friedrichshain,2017-04-23 14:09:59.551483,52.518655,13.437657,0101000020E61000001FBB0B9414E02A4015747B4963424A40
17725097,1139,19469658,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,4,2.0,,44.0,,"Big, Bright flat in the heart of Berlin-Kreuzberg",2017-04-23 14:09:59.557156,52.500607,13.436268,0101000020E61000002995F0845EDF2A400893E2E313404A40
11231755,1139,58549174,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,1,1.0,,42.0,,Kotti-WG im Herzen von Kreuzberg,2017-04-23 14:09:59.561767,52.498741,13.417162,0101000020E61000009544F64196D52A405116BEBED63F4A40
5017380,1139,6455043,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,1,1.0,,43.0,,"cosy, central, park, Kreuzberg",2017-04-23 14:09:59.564802,52.497736,13.439157,0101000020E6100000739EB12FD9E02A405C0531D0B53F4A40
14812917,1139,5614200,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,2,1.0,,56.0,,Kreuzberg: Get inspired by this unique hood,2017-04-23 14:09:59.569370,52.500765,13.420548,0101000020E6100000E2CB441152D72A40A0FD481119404A40
7704841,1139,31880489,Private room,,Berlin,,Neukölln,1,,3,1.0,,43.0,,Spacious home in Kreuzkölln,2017-04-23 14:10:00.700422,52.493429,13.426635,0101000020E61000006DA818E76FDA2A40F1F274AE283F4A40
15205245,1139,13599612,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,49.0,,stylish room in the heart of Kreuzberg,2017-04-23 14:10:00.703061,52.498746,13.423386,0101000020E6100000242BBF0CC6D82A406281AFE8D63F4A40
15161973,1139,96198845,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,2,1.0,,56.0,,Cosy Apartment in the best area of Kreuzberg,2017-04-23 14:10:00.708391,52.495893,13.418173,0101000020E6100000F2237EC51AD62A405DA8FC6B793F4A40
16308188,1139,106710551,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,1,1.0,,44.0,,großes WG-Zimmer im Herzen Berlin-Kreuzbergs,2017-04-23 14:10:00.711038,52.502648,13.417432,0101000020E6100000959BA8A5B9D52A402DB308C556404A40
16312865,1139,47302649,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,44.0,,A bedroom in a walk-up flat in Kreuzberg,2017-04-23 14:10:00.718969,52.494342,13.41801,0101000020E61000004BCD1E6805D62A4006854199463F4A40
18277495,1139,126369208,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,1,1.0,,47.0,,Ein Zimmer zum Wohlfühlen.,2017-04-23 14:10:00.721159,52.494781,13.43904,0101000020E61000008D45D3D9C9E02A4052D7DAFB543F4A40
8755705,1139,1482365,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,3,1.0,,44.0,,Double quiet bedroom in central Kreuzberg,2017-04-23 14:10:00.724796,52.493918,13.43758,0101000020E610000072C45A7C0AE02A40EF737CB4383F4A40
14783953,1139,42692915,Private room,,Berlin,,Neukölln,2,,2,1.0,,44.0,,"Cozy Bedroom in Berlin's lovely ""Kiez"" of Neukölln",2017-04-23 14:10:00.737331,52.491346,13.425764,0101000020E6100000D7A02FBDFDD92A409D82FC6CE43E4A40
16833423,1139,2425543,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,56.0,,Romantic Room with luxury bath and own entrance,2017-04-23 14:10:02.298453,52.504656,13.41856,0101000020E6100000D8D30E7F4DD62A4076DD5B9198404A40
13743418,1139,80469366,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,1,1.0,,56.0,,One room in very nice 2 room app in Kreuzberg rent,2017-04-23 14:10:02.305611,52.502369,13.416336,0101000020E61000007F4B00FE29D52A401AC39CA04D404A40
16280035,1139,83504550,Private room,,Berlin,,Neukölln,1,,2,1.0,,53.0,,bright room in the heart of kreuzberg☼neukölln,2017-04-23 14:10:02.334454,52.492746,13.430033,0101000020E6100000CB660E492DDC2A400E9E094D123F4A40
13877775,1139,51512938,Private room,,Berlin,,Treptow-Köpenick,2,,2,1.0,,44.0,,Zimmer in entspanntem Kiez,2017-04-23 14:10:02.342624,52.491878,13.4455,0101000020E61000006ABC749318E42A409ACFB9DBF53E4A40
7760332,1139,40805433,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,56.0,,22qm renovated room for 2 Kreuzberg,2017-04-23 14:10:02.352341,52.496909,13.421745,0101000020E6100000C780ECF5EED72A40460BD0B69A3F4A40
13242958,1139,20528710,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,3,1.0,,56.0,,Huge room with great view next to the canal,2017-04-23 14:10:03.293477,52.497672,13.421074,0101000020E61000004E64E60297D72A40451152B7B33F4A40
11341072,1139,59363112,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,47.0,,Beautiful room in central Kreuzberg,2017-04-23 14:10:03.300823,52.50096,13.421898,0101000020E6100000E17EC00303D82A40554D10751F404A40
4830289,1139,2711875,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,44.0,,Xbergtraum - bright and spacious ,2017-04-23 14:10:03.303664,52.494047,13.432577,0101000020E6100000EB0088BB7ADD2A40EDD79DEE3C3F4A40
7272402,1139,21779578,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,42.0,,Room in Kreuzberg: Heart of Berlin,2017-04-23 14:10:03.309446,52.497979,13.422999,0101000020E61000003E7B2E5393D82A40228C9FC6BD3F4A40
9379748,1139,35583666,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,56.0,,Lovely and bright room in Kreuzberg,2017-04-23 14:10:04.913255,52.50147,13.427629,0101000020E610000072A43330F2DA2A406AF6402B30404A40
16706536,1139,14792860,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,49.0,,warm living room in kreuzberg (river view),2017-04-23 14:10:04.938682,52.495472,13.413813,0101000020E6100000BD512B4CDFD32A40B70A62A06B3F4A40
5191018,1139,2825863,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,56.0,,Nice Room in Kreuzberg for couples,2017-04-23 14:10:08.070337,52.491374,13.408446,0101000020E6100000315D88D51FD12A40670DDE57E53E4A40
3557969,1139,1236977,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,44.0,,Zimmer im netten Graefekiez,2017-04-23 14:10:08.089100,52.492238,13.412999,0101000020E6100000B88FDC9A74D32A409AEC9FA7013F4A40
18071272,1139,124409365,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,0.0,,45.0,,The Boheme Principle,2017-04-23 14:10:08.117144,52.49335,13.421275,0101000020E6100000AB3E575BB1D72A40A5BDC117263F4A40
14052946,1139,84068041,Private room,,Berlin,,Pankow,1,,2,1.0,,49.0,,Nice bright double bed room in Berlin's heart,2017-04-23 14:10:08.134089,52.53044,13.408927,0101000020E61000001DE736E15ED12A40C03E3A75E5434A40
16393773,1139,15306710,Private room,,Berlin,,Pankow,1,,2,1.0,,55.0,,Easter over the rooftops of Berlin,2017-04-23 14:10:09.045592,52.540276,13.415651,0101000020E610000072193735D0D42A40276893C327454A40
18303387,1139,5100761,Private room,,Berlin,,Pankow,0,,2,1.0,,49.0,,Large double room in beautiful penthouse apartment,2017-04-23 14:10:09.057465,52.536249,13.408231,0101000020E6100000406D54A703D12A40A0C1A6CEA3444A40
4179986,1139,21685478,Private room,,Berlin,,Mitte,2,,2,1.0,,56.0,,"bright & central, roof top terrace",2017-04-23 14:10:09.076356,52.551586,13.390744,0101000020E61000006937FA980FC82A403A77BB5E9A464A40
17294210,1139,34467405,Private room,,Berlin,,Mitte,0,,4,2.0,,61.0,,Total privacy in 100m2 central location apartment,2017-04-23 14:10:12.138867,52.528515,13.345865,0101000020E61000007EA99F3715B12A4004392861A6434A40
4481517,1139,23252838,Private room,,Berlin,,Mitte,0,,1,1.0,,58.0,,Beautiful room in Gesundbrunnen,2017-04-23 14:10:12.141552,52.544758,13.393115,0101000020E61000005322895E46C92A40001E51A1BA454A40
16067729,1139,101044932,Private room,,Berlin,,Mitte,2,,2,1.0,,61.0,,Elegant bright room in Berlin Mitte - Apt. (~1900),2017-04-23 14:10:16.930874,52.530616,13.38883,0101000020E61000004968CBB914C72A40FF5D9F39EB434A40
16718773,1139,5218816,Private room,,Berlin,,Mitte,1,,2,1.0,,49.0,,Room with a nice view,2017-04-23 14:10:18.514916,52.543986,13.39064,0101000020E6100000D50451F701C82A40ADBD4F55A1454A40
17817169,1139,47718352,Private room,,Berlin,,Pankow,0,,2,1.0,,56.0,,Spacious room in prenzlauer Berg,2017-04-23 14:10:20.057381,52.547963,13.402684,0101000020E6100000B43EE5982CCE2A408335CEA623464A40
3749672,1139,13018428,Private room,,Berlin,,Neukölln,0,,2,1.0,,43.0,,++beautiful big&quiet artists room in neukölln ++,2017-04-23 14:18:21.614992,52.476113,13.425844,0101000020E610000049658A3908DA2A40A8195245F13C4A40
13241831,1139,48783577,Private room,,Berlin,,Neukölln,2,,2,1.0,,44.0,,Kreuzberg Panorama,2017-04-23 14:18:21.625296,52.488609,13.408742,0101000020E6100000D600A5A146D12A4000C45DBD8A3E4A40
18134530,1139,119974294,Private room,,Berlin,,Neukölln,0,,2,0.0,,52.0,,Sunny and cosy Flat in best location in Berlin,2017-04-23 14:18:23.345096,52.478331,13.439244,0101000020E6100000AFEDED96E4E02A40DCD440F3393D4A40
15984663,1139,92082263,Private room,,Berlin,,Neukölln,1,,2,1.0,,49.0,,"Room in the heart of Weserstrase, Neukölln 12047",2017-04-23 14:18:23.347772,52.489143,13.429329,0101000020E6100000E272BC02D1DB2A409E08E23C9C3E4A40
17708500,1139,11567796,Private room,,Berlin,,Neukölln,0,,2,1.0,,44.0,,Balcony room in Kreuz-kölln!,2017-04-23 14:18:23.350076,52.486224,13.438472,0101000020E6100000666CE8667FE02A40E14389963C3E4A40
12147744,1139,18868696,Private room,,Berlin,,Neukölln,0,,2,1.0,,56.0,,Quiet room near canals,2017-04-23 14:29:55.441504,52.48362,13.432086,0101000020E6100000711E4E603ADD2A4084D89942E73D4A40
15786070,1139,102109217,Private room,,Berlin,,Tempelhof-Schöneberg,1,,1,1.0,,45.0,,Zimmer zu vermieten für übernacht,2017-04-23 14:29:58.552307,52.46007,13.403601,0101000020E61000000B444FCAA4CE2A4074EFE192E33A4A40
17931165,1139,10301120,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,58.0,,Nice and spacious room close to Bergmannkiez,2017-04-23 14:30:07.780210,52.485301,13.375661,0101000020E6100000EBC37AA356C02A40A9DBD9571E3E4A40
2389912,1139,12109280,Private room,,Berlin,,Tempelhof-Schöneberg,1,,1,1.0,,42.0,,Charming room in a nice little flat,2017-04-23 14:30:22.247120,52.465711,13.343899,0101000020E610000014419C8713B02A409831056B9C3B4A40
12938784,1139,12353799,Private room,,Berlin,,Tempelhof-Schöneberg,0,,2,1.0,,52.0,,Sonnenhelle Wohnung in Schöneberg,2017-04-23 14:30:23.527312,52.485555,13.368134,0101000020E61000006117450F7CBC2A4063B48EAA263E4A40
13022510,1139,1280310,Private room,,Berlin,,Tempelhof-Schöneberg,0,,2,1.0,,56.0,,room downtown in spacious apartment,2017-04-23 14:30:23.531231,52.489529,13.370349,0101000020E61000006D3656629EBD2A40C7B8E2E2A83E4A40
7417470,1139,38857027,Private room,,Berlin,,Tempelhof-Schöneberg,0,,2,1.0,,49.0,,Two rooms in a nice location near Kudamm,2017-04-23 14:30:24.668420,52.488259,13.355642,0101000020E6100000062B4EB516B62A40247D5A457F3E4A40
3770771,1139,19325724,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,1,1.0,,44.0,,Room in Kreuzberg available,2017-04-23 14:30:26.351490,52.487441,13.387072,0101000020E610000006651A4D2EC62A4061DD7877643E4A40
10518934,1139,7394997,Private room,,Berlin,,Tempelhof-Schöneberg,2,,2,1.0,,56.0,,"Quiet, Pretty Room w. own Bath",2017-04-23 14:31:00.123007,52.488221,13.338083,0101000020E6100000C9AA083719AD2A40371C96067E3E4A40
18284465,1139,126429985,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,42.0,,Room in Kreuzberg (Schlessiches Tor),2017-04-23 14:09:22.149823,52.498551,13.443661,0101000020E61000007505DB8827E32A40AD31E884D03F4A40
15451398,1139,99114366,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,2,1.0,,49.0,,"COZY, CENTRAL & QUIET in Friedrichshain",2017-04-23 14:09:22.159723,52.515132,13.456531,0101000020E61000006938656EBEE92A40C18F6AD8EF414A40
13934084,1139,82823159,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,46.0,,toller Raum,2017-04-23 14:09:22.177731,52.517882,13.45454,0101000020E61000009B728577B9E82A40F29716F549424A40
13133251,1139,65578623,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,2,1.0,,44.0,,Lovely room in Friedrichshain,2017-04-23 14:09:23.753424,52.510843,13.463916,0101000020E6100000A92EE06586ED2A40FD31AD4D63414A40
16935169,1139,38631039,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,0.0,,61.0,,"Klein, fein, gemütlich und mittendrin",2017-04-23 14:09:24.553782,52.515266,13.465172,0101000020E6100000A3073E062BEE2A40D05E7D3CF4414A40
15933903,1139,52535198,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,55.0,,For AWESOME people Only.,2017-04-23 14:09:24.563612,52.499363,13.439304,0101000020E610000004013274ECE02A408EEA7420EB3F4A40
14950448,1139,45068022,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,3,1.0,,56.0,,Helles großes Zimmer in FHain/bright spacious room,2017-04-23 14:09:25.855035,52.510376,13.458779,0101000020E6100000E42EC214E5EA2A40E754320054414A40
15363739,1139,98107399,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,2,1.0,,44.0,,"Cosy, spacious room in the heart of Fhain",2017-04-23 14:09:25.859056,52.511264,13.456898,0101000020E61000003337DF88EEE92A40A2CF471971414A40
14837781,1139,57741481,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,44.0,,Bedroom in a big shared flat in Berlin clubs' area,2017-04-23 14:09:25.870815,52.509382,13.454092,0101000020E61000001EC022BF7EE82A40E695EB6D33414A40
14941701,1139,93999642,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,4,1.0,,44.0,,Cosy Apartment in Vibrant Friedrichshain,2017-04-23 14:09:25.876656,52.506147,13.467819,0101000020E610000015E5D2F885EF2A40F8FBC56CC9404A40
14619810,1139,5472477,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,44.0,,"Spacious, bright, beautiful room in popular area",2017-04-23 14:09:27.453449,52.510005,13.455167,0101000020E6100000D66F26A60BE92A40F3E505D847414A40
7406157,1139,38809935,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,44.0,,Beautiful room in Friedrichshain,2017-04-23 14:09:27.466641,52.507383,13.454749,0101000020E610000004C765DCD4E82A40EFC517EDF1404A40
8420919,1139,44350311,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,2,1.0,,56.0,,Cosy room in nice Neighborhood,2017-04-23 14:09:28.340735,52.500318,13.441221,0101000020E6100000E99D0AB8E7E12A40D1CC936B0A404A40
6698480,1139,35063244,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,43.0,,25m² room in Berlin Friedrichshain,2017-04-23 14:09:28.352304,52.49873,13.465892,0101000020E6100000A2EF6E6589EE2A405DC47762D63F4A40
15311772,1139,30629451,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,1,1.0,,56.0,,Cozy room in the Heart of Friedrichshain,2017-04-23 14:09:28.360926,52.517593,13.456866,0101000020E6100000054F2157EAE92A40BBD1C77C40424A40
14001212,1139,61219355,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,56.0,,beautiful room in the best location,2017-04-23 14:09:28.366509,52.509592,13.461354,0101000020E6100000F0C16B9736EC2A40D026874F3A414A40
9769933,1139,45928462,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,56.0,,pretty room @ Simon-Dach Kiez,2017-04-23 14:09:29.969301,52.507945,13.454414,0101000020E610000068B0A9F3A8E82A4057957D5704414A40
11289553,1139,23281072,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,43.0,,Zimmer an belebter Kneipenstraße,2017-04-23 14:09:29.977349,52.51335,13.458036,0101000020E610000004C8D0B183EA2A4068B3EA73B5414A40
7686114,1139,40366781,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,56.0,,wohnen an der warschauer,2017-04-23 14:09:29.980386,52.510172,13.453492,0101000020E6100000CAFE791A30E82A40DEAAEB504D414A40
2443476,1139,3633205,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,3,1.0,,56.0,,Cozy room in a rooftop apartment with balcony,2017-04-23 14:09:29.984137,52.509334,13.45791,0101000020E6100000D105F52D73EA2A40D55E44DB31414A40
4806580,1139,24759105,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,44.0,,nice room with balkon,2017-04-23 14:09:31.593299,52.509371,13.472727,0101000020E610000055DFF94509F22A40F243A51133414A40
15827987,1139,102482773,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,44.0,,Zentral in Friedrichshain,2017-04-23 14:09:31.596518,52.512212,13.455527,0101000020E6100000D6E3BED53AE92A40334FAE2990414A40
18059146,1139,119570802,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,56.0,,Gemütliches Zimmer in schöner WG,2017-04-23 14:09:31.602031,52.510161,13.454974,0101000020E6100000840F255AF2E82A40EA58A5F44C414A40
13296065,1139,51346829,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,2,1.0,,55.0,,Zimmer in einer Erholungsgebiet,2017-04-23 14:09:31.604846,52.511584,13.451314,0101000020E61000003274ECA012E72A401494A2957B414A40
18223162,1139,63282854,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,43.0,,"A calm, clean and cozy flat very well located.",2017-04-23 14:09:34.594638,52.500419,13.443536,0101000020E610000083328D2617E32A4005A6D3BA0D404A40
8140711,1139,25469470,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,2,1.0,,42.0,,Apartment in the heart of Xberg!,2017-04-23 14:09:34.599261,52.497887,13.440474,0101000020E6100000037AE1CE85E12A40410DDFC2BA3F4A40
17244861,1139,26366756,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,42.0,,Cozy room in the heart of Friedrichshain,2017-04-23 14:09:34.601968,52.513287,13.449067,0101000020E6100000F86C1D1CECE52A40213B6F63B3414A40
7598681,1139,19586060,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,50.0,,Large bright room in Friedrichshain,2017-04-23 14:09:36.409415,52.515648,13.470513,0101000020E61000008AAF7614E7F02A40B81FF0C000424A40
15838916,1139,40772148,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,49.0,,Big Cosy and Nice Room in Friedrichshain,2017-04-23 14:09:36.413707,52.514905,13.460454,0101000020E6100000F19F6EA0C0EB2A4000C63368E8414A40
6414757,1139,7863993,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,3,1.0,,44.0,,*~BIG ROOM IN BERLIN CITY CENTER~*,2017-04-23 14:09:36.435517,52.516503,13.455893,0101000020E61000005EF3AACE6AE92A4098A432C51C424A40
16625704,1139,11177641,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,56.0,,Lovely room in big apartment in Friedrichshain.,2017-04-23 14:09:38.213812,52.507793,13.453056,0101000020E61000005E83BEF4F6E72A40A1116C5CFF404A40
10641065,1139,54435458,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,2,1.0,,56.0,,Altbau mit Stuck und Dielen,2017-04-23 14:09:38.221258,52.518307,13.461266,0101000020E61000007383A10E2BEC2A40D9243FE257424A40
10023996,1139,25832641,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,56.0,,Quite&cozy room in Kreuzberg!,2017-04-23 14:09:42.244754,52.502365,13.418858,0101000020E61000000056478E74D62A40D8D30E7F4D404A40
15370125,1139,98175487,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,43.0,,Minimalistic bedroom next to Berghain & Ostbanhof,2017-04-23 14:09:43.279356,52.511707,13.437869,0101000020E61000004CDD955D30E02A4030116F9D7F414A40
15457092,1139,20258273,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,48.0,,Sunny room in Kreuzberg's heart - Near the canal,2017-04-23 14:09:44.506481,52.496311,13.406784,0101000020E6100000771211FE45D02A4091D26C1E873F4A40
5043702,1139,5427959,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,1,1.0,,56.0,,Room in heart of Kreuzberg,2017-04-23 14:09:44.509598,52.500735,13.426507,0101000020E6100000B80721205FDA2A40357BA01518404A40
18354401,1139,1818124,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,,1,1.0,,44.0,,Bright room in the heart of Kreuzberg,2017-04-23 14:09:45.580577,52.502355,13.425778,0101000020E61000006BB6F292FFD92A40B5FD2B2B4D404A40
17468499,1139,91770401,Private room,,Berlin,,Tempelhof-Schöneberg,0,,3,1.0,,44.0,,Spacious room near city center,2017-04-23 14:13:51.010477,52.492848,13.367584,0101000020E6100000D41055F833BC2A4013F3ACA4153F4A40
10581161,1139,54587625,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,,2,1.0,,44.0,,Dreamy and light room for 2,2017-04-23 14:13:51.024514,52.494867,13.394719,0101000020E61000003B38D89B18CA2A40506F46CD573F4A40
1978684,1139,1754824,Private room,,Berlin,,Tempelhof-Schöneberg,1,,3,1.0,,44.0,,Spacious Central Getaway wBreakfast,2017-04-23 14:13:51.033181,52.495796,13.362278,0101000020E6100000DE1E84807CB92A406ABE4A3E763F4A40
5099228,1139,26347897,Private room,,Berlin,,Tempelhof-Schöneberg,0,,2,1.0,,45.0,,"Schöne, zentrale 2-Zimmerwohnung",2017-04-23 14:13:52.106357,52.492037,13.366887,0101000020E6100000B5A7E49CD8BB2A4003B68311FB3E4A40
14784779,1139,49741483,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,42.0,,Schönes und großes Zimmer im Hinterhaus,2017-04-23 14:13:53.444456,52.497965,13.382321,0101000020E6100000E525FF93BFC32A40BDC62E51BD3F4A40
9914902,1139,50976411,Private room,,Berlin,,Mitte,0,,2,1.0,,49.0,,Rooms Center Berlin Alexaanderplatz,2017-04-23 14:13:53.447132,52.522745,13.404183,0101000020E6100000C632FD12F1CE2A40E292E34EE9424A40
17249312,1139,48467721,Private room,,Berlin,,Tempelhof-Schöneberg,1,,1,1.0,,46.0,,Sunny quiet room in cozy appartment,2017-04-23 14:13:54.914509,52.493818,13.366851,0101000020E61000008202EFE4D3BB2A408B16A06D353F4A40
17826701,1139,71799760,Private room,,Berlin,,Mitte,0,,2,1.0,,60.0,,Central Room with Balcony,2017-04-23 14:13:54.937574,52.529732,13.394829,0101000020E61000005706D50627CA2A4085D21742CE434A40
15218516,1139,96702548,Private room,,Berlin,,Tempelhof-Schöneberg,2,,2,1.0,,47.0,,Huge bright room and private workspace,2017-04-23 14:13:55.974413,52.497296,13.360968,0101000020E610000018CE35CCD0B82A403F373465A73F4A40
1082038,1139,5915765,Private room,,Berlin,,Tempelhof-Schöneberg,2,,2,1.0,,43.0,,"Central, Cosy, Comfy in Berlin",2017-04-23 14:13:55.991947,52.492473,13.368281,0101000020E6100000F279C5538FBC2A40DD94F25A093F4A40
10799458,1139,2718365,Private room,,Berlin,,Tempelhof-Schöneberg,0,,2,1.0,,56.0,,"Near Potsdamer Platz, Gleisdreieck",2017-04-23 14:13:55.999893,52.493278,13.363415,0101000020E61000006EC0E78711BA2A400BEBC6BB233F4A40
14216913,1139,78861754,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,,2,1.0,,44.0,,Private room in cozy apartment,2017-04-23 14:13:58.341314,52.491533,13.39188,0101000020E6100000B8E9CF7EA4C82A40CFF3A78DEA3E4A40
18149115,1139,1717834,Private room,,Berlin,,Tempelhof-Schöneberg,0,,2,0.0,,42.0,,50m² Room :-) Gemütliches Altbauzimmer in Berlin,2017-04-23 14:14:03.295216,52.494094,13.357418,0101000020E6100000E200FA7DFFB62A402D93E1783E3F4A40
4166966,1139,21626575,Private room,,Berlin,,Charlottenburg-Wilmersdorf,2,,2,1.0,,44.0,,Großes helles Zimmer ,2017-04-23 14:14:03.312517,52.495388,13.334808,0101000020E6100000DBE044F46BAB2A40596ABDDF683F4A40
13800647,1139,22686230,Private room,,Berlin,,Tempelhof-Schöneberg,1,,2,1.0,,53.0,,"Stort rummelig værelse, i skønne Schöneberg Berlin",2017-04-23 14:14:04.113853,52.492664,13.357115,0101000020E610000074D2FBC6D7B62A4051F52B9D0F3F4A40
18048734,1139,124207506,Private room,,Berlin,,Tempelhof-Schöneberg,0,,2,1.0,,56.0,,Big room with balcony right in the heart of Berlin,2017-04-23 14:14:05.692065,52.494963,13.358732,0101000020E6100000AE0E80B8ABB72A4072DD94F25A3F4A40
8253616,1139,43525474,Private room,,Berlin,,Mitte,2,,2,1.0,,49.0,,Beautiful room in Berlin,2017-04-23 14:14:06.835297,52.526303,13.32703,0101000020E61000002C9FE57970A72A40B2648EE55D434A40
